,coadd_object_id,ra,dec,z,err_z,flag_des,survey,flag_survey,mag_auto_g_dered,mag_auto_r_dered,mag_auto_i_dered,mag_auto_z_dered,mag_auto_y_dered,magerr_auto_g,magerr_auto_r,magerr_auto_i,magerr_auto_z,magerr_auto_y
2694,1278951091,36.72483,-4.606982,0.5796,99.0,4,VVDS,4.0,23.458267211914062,21.740516662597656,20.72788429260254,20.441198348999023,20.70166015625,0.1654910445213318,0.049282677471637726,0.03168030083179474,0.047668833285570145,0.11405245214700699
2986,1278926429,37.006966,-4.328774,0.5262,99.0,4,VVDS,4.0,22.23707389831543,20.528549194335938,19.84407615661621,19.44304656982422,19.358478546142578,0.05093103274703026,0.013229691423475742,0.012624874711036682,0.017301015555858612,0.04111636057496071
112,1279101540,36.637997,-4.633984,1.0614,99.0,3,VVDS,3.0,23.60373306274414,23.349611282348633,22.531408309936523,22.164085388183594,21.853605270385742,0.10581646114587784,0.10830191522836685,0.09579109400510788,0.12519419193267822,0.28105366230010986
2311,955047135,333.544167,0.523519,0.6231,99.0,4,VVDS,4.0,22.809795379638672,21.950927734375,21.55186653137207,21.373781204223633,21.73556137084961,0.041139595210552216,0.025940466672182083,0.027790501713752747,0.0447167232632637,0.23379148542881012
3135,1279108213,36.94414,-4.700467,0.1455,99.0,4,VVDS,4.0,21.57669448852539,20.997560501098633,20.747650146484375,20.651256561279297,20.662160873413086,0.019719546660780907,0.01543183159083128,0.02303393743932247,0.03957006335258484,0.14293144643306732
56,1278915129,36.610228,-4.202777,0.4943,99.0,4,VVDS,4.0,23.19526481628418,21.474014282226562,20.742172241210938,20.418027877807617,20.26493263244629,0.0893760398030281,0.022982684895396233,0.020939942449331284,0.03511541336774826,0.07211990654468536
1309,958199223,334.997186,-0.261078,0.8833,99.0,3,VVDS,3.0,23.189136505126953,22.532197952270508,21.758859634399414,21.319974899291992,21.129230499267578,0.07473460584878922,0.053132764995098114,0.03879206255078316,0.04851658642292023,0.1667867749929428
695,955468119,334.056018,0.328223,1.4155,99.0,3,VVDS,3.0,23.63613510131836,22.509693145751953,21.71078872680664,20.87691307067871,20.605154037475586,0.11567651480436325,0.05396038293838501,0.041691072285175323,0.038420986384153366,0.08894090354442596
4605,958102139,334.910988,0.654586,0.8019,99.0,3,VVDS,3.0,23.588258743286133,22.91027069091797,22.43098258972168,22.08221435546875,22.11860466003418,0.08526977151632309,0.0630551278591156,0.06644472479820251,0.08711833506822586,0.3030104339122772
1227,960397526,335.414399,-0.338315,0.7643,99.0,3,VVDS,3.0,23.615741729736328,22.757902145385742,22.22471046447754,21.99155044555664,22.16141700744629,0.09849986433982849,0.05784168839454651,0.05454448238015175,0.08160612732172012,0.33536139130592346
1999,955477446,334.603457,0.232603,0.868,99.0,3,VVDS,3.0,23.503793716430664,22.717540740966797,22.02529525756836,21.874483108520508,21.925737380981445,0.09442347288131714,0.0621974803507328,0.04941986873745918,0.07893656194210052,0.2988594174385071
276,958110279,334.871892,0.571819,0.5633,99.0,3,VVDS,3.0,22.36684226989746,21.39593505859375,21.117124557495117,20.99192237854004,20.771663665771484,0.040846917778253555,0.02308468520641327,0.026943424716591835,0.044947549700737,0.14123784005641937
3018,1278935514,36.675571,-4.432859,0.9643,99.0,4,VVDS,4.0,24.855148315429688,23.18518829345703,22.003997802734375,21.371328353881836,21.473112106323242,0.30052614212036133,0.07620889693498611,0.046118274331092834,0.05823703855276108,0.13864538073539734
4180,956410678,334.467038,0.690202,0.3217,99.0,4,VVDS,4.0,22.516998291015625,21.591278076171875,21.306638717651367,21.063474655151367,21.40178108215332,0.03640182316303253,0.02105124481022358,0.02411581389605999,0.036998551338911057,0.1882888674736023
1833,958101744,334.880751,0.654836,0.7735,99.0,4,VVDS,4.0,22.9205265045166,21.6905460357666,20.839462280273438,20.44855499267578,20.45838165283203,0.06024319678544998,0.025744736194610596,0.01894805207848549,0.026015574112534523,0.08803774416446686
682,955018122,333.880321,0.790761,0.8725,99.0,4,VVDS,4.0,23.237550735473633,22.48260498046875,21.630413055419922,21.319002151489258,21.649578094482422,0.07176414132118225,0.04766719415783882,0.03303889185190201,0.0479346439242363,0.23122696578502655
3539,958173946,334.619076,-0.017534,0.9071,99.0,3,VVDS,3.0,22.351083755493164,22.06951904296875,21.742338180541992,21.504199981689453,21.858501434326172,0.04244524985551834,0.038443416357040405,0.040544312447309494,0.06430691480636597,0.38253968954086304
4573,955039645,333.734838,0.595068,0.4283,99.0,4,VVDS,4.0,23.03750991821289,21.631620407104492,21.15618896484375,20.825809478759766,21.074838638305664,0.058978091925382614,0.022486498579382896,0.02299404703080654,0.033266209065914154,0.12910096347332
4772,1278948500,36.645569,-4.574099,0.2257,99.0,4,VVDS,4.0,22.0074462890625,21.51893424987793,21.370912551879883,21.28348159790039,21.277860641479492,0.024820484220981598,0.020467309281229973,0.032137174159288406,0.05657324194908142,0.14577458798885345
1137,1394554716,53.199118,-27.655712,0.8302,99.0,3,VVDS,3.0,23.704763412475586,22.816471099853516,22.386503219604492,22.376760482788086,22.05670738220215,0.12940704822540283,0.0727909654378891,0.09930901974439621,0.15980364382266998,0.5101330876350403
2767,1278916248,36.431858,-4.214936,0.9587,99.0,4,VVDS,4.0,99.0,23.51430892944336,22.22613525390625,21.20170021057129,20.786312103271484,99.0,0.17198343575000763,0.09136992692947388,0.06427840143442154,0.12257689982652664
4230,955496446,334.267306,0.033383,0.8753,99.0,3,VVDS,3.0,23.872385025024414,22.798715591430664,21.80825424194336,21.20309829711914,21.149368286132812,0.1414407193660736,0.07183430343866348,0.043096695095300674,0.047651827335357666,0.18801501393318176
4038,956427419,334.604808,0.521767,0.3471,99.0,4,VVDS,4.0,22.85916519165039,21.922893524169922,21.753189086914062,21.54228401184082,21.828624725341797,0.051993247121572495,0.030466079711914062,0.03982282802462578,0.06321261823177338,0.29471978545188904
3400,1274256555,36.34212,-4.643284,0.736,99.0,4,VVDS,4.0,23.964487075805664,22.653335571289062,21.608997344970703,21.179738998413086,21.031822204589844,0.13608716428279877,0.054064251482486725,0.036193154752254486,0.0461534783244133,0.10567472875118256
4932,1279119255,36.514875,-4.820586,0.2036,99.0,3,VVDS,3.0,22.82878303527832,22.40195083618164,22.225244522094727,22.180727005004883,22.616283416748047,0.04529310390353203,0.04084782674908638,0.061760254204273224,0.11415770649909973,0.49595004320144653
5103,1278913650,37.002334,-4.187342,0.2088,99.0,3,VVDS,3.0,22.261371612548828,21.216020584106445,20.72203826904297,20.5096435546875,20.53949546813965,0.03984382376074791,0.01795199327170849,0.020795801654458046,0.034383002668619156,0.08985482156276703
